scene,scene_file,object_name,object_category,merged_category,model,room_instance,room_type
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_29,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_3,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_30,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_31,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_32,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_33,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_34,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_35,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_36,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_37,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_38,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_39,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_4,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_40,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_41,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_42,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_43,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_44,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_45,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_46,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_47,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_48,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_49,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_5,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_50,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_51,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_52,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_53,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_54,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_55,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_56,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_57,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_58,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_59,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_6,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_60,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_61,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_62,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_63,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_7,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_8,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,tree_wtyipq_9,tree,tree,wtyipq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,wall_mounted_tv_ylvjhb_0,wall_mounted_tv,tv,ylvjhb,living_room_0,living_room
Beechwood_0_garden,Beechwood_0_garden_best.json,washer_omeuop_0,washer,washer,omeuop,utility_room_0,utility_room
Beechwood_0_garden,Beechwood_0_garden_best.json,wood_fireplace_gpnsij_0,wood_fireplace,fireplace,gpnsij,living_room_0,living_room
Beechwood_0_garden,Beechwood_0_garden_best.json,fairy_light_waitum_0,fairy_light,fairy_light,waitum,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,hammock_sullco_0,hammock,hammock,sullco,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,armchair_nibzys_0,armchair,chair,nibzys,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,coffee_table_hbgcej_0,coffee_table,table,hbgcej,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,coffee_table_mjyitq_0,coffee_table,table,mjyitq,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,coffee_table_qplrhv_0,coffee_table,table,qplrhv,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,coffee_table_rkdwxe_0,coffee_table,table,rkdwxe,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,coffee_table_rkdwxe_1,coffee_table,table,rkdwxe,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,coffee_table_wwgaym_0,coffee_table,table,wwgaym,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,pot_plant_liqyem_0,pot_plant,plant,liqyem,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,sofa_rqipbs_0,sofa,sofa,rqipbs,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,coffee_table_lpwbgm_0,coffee_table,table,lpwbgm,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,door_lvncak_0,door,door,lvncak,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,door_lvncak_0,door,door,lvncak,living_room_1,living_room
Beechwood_0_garden,Beechwood_0_garden_best.json,door_xdcuws_0,door,door,xdcuws,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,door_xdcuws_0,door,door,xdcuws,kitchen_0,kitchen
Beechwood_0_garden,Beechwood_0_garden_best.json,gate_izmteu_0,gate,gate,izmteu,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,gate_vqjuvg_0,gate,gate,vqjuvg,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,pot_plant_ibvdwh_0,pot_plant,plant,ibvdwh,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,pot_plant_ibvdwh_1,pot_plant,plant,ibvdwh,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,pot_plant_ibvdwh_2,pot_plant,plant,ibvdwh,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,pot_plant_mkhbtk_0,pot_plant,plant,mkhbtk,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,rail_fence_akeroe_0,rail_fence,rail_fence,akeroe,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,rail_fence_alekre_0,rail_fence,rail_fence,alekre,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,rail_fence_eoeeeo_0,rail_fence,rail_fence,eoeeeo,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,rail_fence_qgpjhr_0,rail_fence,rail_fence,qgpjhr,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,rail_fence_qksssk_0,rail_fence,rail_fence,qksssk,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,sofa_ahgkci_0,sofa,sofa,ahgkci,garden_0,garden
Beechwood_0_garden,Beechwood_0_garden_best.json,sofa_tlsxpc_0,sofa,sofa,tlsxpc,garden_0,garden
Beechwood_0_int,Beechwood_0_int_best.json,armchair_bslhmj_0,armchair,chair,bslhmj,living_room_1,living_room
Beechwood_0_int,Beechwood_0_int_best.json,armchair_vzhxuf_0,armchair,chair,vzhxuf,living_room_1,living_room
Beechwood_0_int,Beechwood_0_int_best.json,bookcase_owvfik_0,bookcase,bookcase,owvfik,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,bookcase_owvfik_1,bookcase,bookcase,owvfik,living_room_0,living_room
Beechwood_0_int,Beechwood_0_int_best.json,bookcase_owvfik_2,bookcase,bookcase,owvfik,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,bottom_cabinet_qacthv_0,bottom_cabinet,bottom_cabinet,qacthv,living_room_0,living_room
Beechwood_0_int,Beechwood_0_int_best.json,breakfast_table_skczfi_0,breakfast_table,table,skczfi,living_room_0,living_room
Beechwood_0_int,Beechwood_0_int_best.json,breakfast_table_skczfi_1,breakfast_table,table,skczfi,living_room_1,living_room
Beechwood_0_int,Beechwood_0_int_best.json,breakfast_table_skczfi_2,breakfast_table,table,skczfi,living_room_1,living_room
Beechwood_0_int,Beechwood_0_int_best.json,breakfast_table_uhrsex_0,breakfast_table,table,uhrsex,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,cedar_chest_fwstpx_0,cedar_chest,cedar_chest,fwstpx,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,coffee_table_dnsjnv_0,coffee_table,table,dnsjnv,dining_room_0,dining_room
Beechwood_0_int,Beechwood_0_int_best.json,coffee_table_qlmqyy_0,coffee_table,table,qlmqyy,living_room_0,living_room
Beechwood_0_int,Beechwood_0_int_best.json,floor_lamp_jcbvfi_0,floor_lamp,floor_lamp,jcbvfi,living_room_0,living_room
Beechwood_0_int,Beechwood_0_int_best.json,floor_lamp_vdxlda_0,floor_lamp,floor_lamp,vdxlda,living_room_0,living_room
Beechwood_0_int,Beechwood_0_int_best.json,floor_lamp_vdxlda_1,floor_lamp,floor_lamp,vdxlda,dining_room_0,dining_room
Beechwood_0_int,Beechwood_0_int_best.json,floor_lamp_vdxlda_2,floor_lamp,floor_lamp,vdxlda,dining_room_0,dining_room
Beechwood_0_int,Beechwood_0_int_best.json,floor_lamp_vdxlda_3,floor_lamp,floor_lamp,vdxlda,living_room_1,living_room
Beechwood_0_int,Beechwood_0_int_best.json,ottoman_miftfy_0,ottoman,ottoman,miftfy,living_room_1,living_room
Beechwood_0_int,Beechwood_0_int_best.json,piano_bnxcvw_0,piano,piano,bnxcvw,living_room_1,living_room
Beechwood_0_int,Beechwood_0_int_best.json,straight_chair_amgwaw_0,straight_chair,chair,amgwaw,living_room_1,living_room
Beechwood_0_int,Beechwood_0_int_best.json,straight_chair_dmcixv_0,straight_chair,chair,dmcixv,dining_room_0,dining_room
Beechwood_0_int,Beechwood_0_int_best.json,straight_chair_dmcixv_1,straight_chair,chair,dmcixv,dining_room_0,dining_room
Beechwood_0_int,Beechwood_0_int_best.json,straight_chair_dmcixv_2,straight_chair,chair,dmcixv,dining_room_0,dining_room
Beechwood_0_int,Beechwood_0_int_best.json,straight_chair_dmcixv_3,straight_chair,chair,dmcixv,dining_room_0,dining_room
Beechwood_0_int,Beechwood_0_int_best.json,straight_chair_dmcixv_4,straight_chair,chair,dmcixv,dining_room_0,dining_room
Beechwood_0_int,Beechwood_0_int_best.json,straight_chair_dmcixv_5,straight_chair,chair,dmcixv,dining_room_0,dining_room
Beechwood_0_int,Beechwood_0_int_best.json,straight_chair_vkgbbl_0,straight_chair,chair,vkgbbl,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,straight_chair_vkgbbl_1,straight_chair,chair,vkgbbl,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,straight_chair_vkgbbl_2,straight_chair,chair,vkgbbl,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,straight_chair_vkgbbl_3,straight_chair,chair,vkgbbl,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,swivel_chair_qtqitn_0,swivel_chair,chair,qtqitn,private_office_0,private_office
Beechwood_0_int,Beechwood_0_int_best.json,bookcase_njwsoa_0,bookcase,bookcase,njwsoa,private_office_0,private_office
Beechwood_0_int,Beechwood_0_int_best.json,bookcase_vgzdul_0,bookcase,bookcase,vgzdul,living_room_0,living_room
Beechwood_0_int,Beechwood_0_int_best.json,bottom_cabinet_immwzb_0,bottom_cabinet,bottom_cabinet,immwzb,private_office_0,private_office
Beechwood_0_int,Beechwood_0_int_best.json,bottom_cabinet_immwzb_1,bottom_cabinet,bottom_cabinet,immwzb,living_room_0,living_room
Beechwood_0_int,Beechwood_0_int_best.json,bottom_cabinet_nddvba_0,bottom_cabinet,bottom_cabinet,nddvba,private_office_0,private_office
Beechwood_0_int,Beechwood_0_int_best.json,bottom_cabinet_rvpunw_0,bottom_cabinet,bottom_cabinet,rvpunw,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,bottom_cabinet_slgzfc_0,bottom_cabinet,bottom_cabinet,slgzfc,utility_room_0,utility_room
Beechwood_0_int,Beechwood_0_int_best.json,bottom_cabinet_no_top_pluwfl_0,bottom_cabinet_no_top,bottom_cabinet_no_top,pluwfl,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,bottom_cabinet_no_top_qohxjq_0,bottom_cabinet_no_top,bottom_cabinet_no_top,qohxjq,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,bottom_cabinet_no_top_qohxjq_1,bottom_cabinet_no_top,bottom_cabinet_no_top,qohxjq,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,bottom_cabinet_no_top_qudfwe_0,bottom_cabinet_no_top,bottom_cabinet_no_top,qudfwe,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,bottom_cabinet_no_top_spojpj_0,bottom_cabinet_no_top,bottom_cabinet_no_top,spojpj,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,bottom_cabinet_no_top_spojpj_1,bottom_cabinet_no_top,bottom_cabinet_no_top,spojpj,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,bottom_cabinet_no_top_spojpj_2,bottom_cabinet_no_top,bottom_cabinet_no_top,spojpj,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,bottom_cabinet_no_top_ufhpbn_0,bottom_cabinet_no_top,bottom_cabinet_no_top,ufhpbn,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,burner_pmntxh_0,burner,burner,pmntxh,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,carpet_ctclvd_0,carpet,carpet,ctclvd,living_room_1,living_room
Beechwood_0_int,Beechwood_0_int_best.json,carpet_ctclvd_1,carpet,carpet,ctclvd,living_room_1,living_room
Beechwood_0_int,Beechwood_0_int_best.json,carpet_ctclvd_2,carpet,carpet,ctclvd,bathroom_0,bathroom
Beechwood_0_int,Beechwood_0_int_best.json,carpet_ctclvd_3,carpet,carpet,ctclvd,living_room_0,living_room
Beechwood_0_int,Beechwood_0_int_best.json,carpet_ctclvd_4,carpet,carpet,ctclvd,dining_room_0,dining_room
Beechwood_0_int,Beechwood_0_int_best.json,clothes_dryer_zlmnfg_0,clothes_dryer,clothes_dryer,zlmnfg,utility_room_0,utility_room
Beechwood_0_int,Beechwood_0_int_best.json,countertop_tpuwys_0,countertop,countertop,tpuwys,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,countertop_tpuwys_1,countertop,countertop,tpuwys,living_room_1,living_room
Beechwood_0_int,Beechwood_0_int_best.json,countertop_tpuwys_2,countertop,countertop,tpuwys,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,countertop_tpuwys_3,countertop,countertop,tpuwys,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,countertop_tpuwys_4,countertop,countertop,tpuwys,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,desk_rzyfxk_0,desk,desk,rzyfxk,private_office_0,private_office
Beechwood_0_int,Beechwood_0_int_best.json,desk_rzyfxk_1,desk,desk,rzyfxk,private_office_0,private_office
Beechwood_0_int,Beechwood_0_int_best.json,dishwasher_znfvmj_0,dishwasher,dishwasher,znfvmj,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,door_lvgliq_0,door,door,lvgliq,private_office_0,private_office
Beechwood_0_int,Beechwood_0_int_best.json,door_lvgliq_1,door,door,lvgliq,corridor_0,corridor
Beechwood_0_int,Beechwood_0_int_best.json,door_lvgliq_1,door,door,lvgliq,private_office_0,private_office
Beechwood_0_int,Beechwood_0_int_best.json,door_lvgliq_2,door,door,lvgliq,utility_room_0,utility_room
Beechwood_0_int,Beechwood_0_int_best.json,door_lvgliq_3,door,door,lvgliq,bathroom_0,bathroom
Beechwood_0_int,Beechwood_0_int_best.json,door_lvgliq_3,door,door,lvgliq,corridor_0,corridor
Beechwood_0_int,Beechwood_0_int_best.json,door_lvgliq_4,door,door,lvgliq,corridor_0,corridor
Beechwood_0_int,Beechwood_0_int_best.json,door_lvgliq_5,door,door,lvgliq,storage_room_2,storage_room
Beechwood_0_int,Beechwood_0_int_best.json,door_ohagsq_0,door,door,ohagsq,living_room_1,living_room
Beechwood_0_int,Beechwood_0_int_best.json,door_ohagsq_1,door,door,ohagsq,living_room_1,living_room
Beechwood_0_int,Beechwood_0_int_best.json,door_ohagsq_1,door,door,ohagsq,dining_room_0,dining_room
Beechwood_0_int,Beechwood_0_int_best.json,door_ohagsq_2,door,door,ohagsq,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,electric_switch_wseglt_0,electric_switch,electric_switch,wseglt,storage_room_0,storage_room
Beechwood_0_int,Beechwood_0_int_best.json,electric_switch_wseglt_1,electric_switch,electric_switch,wseglt,bathroom_0,bathroom
Beechwood_0_int,Beechwood_0_int_best.json,electric_switch_wseglt_10,electric_switch,electric_switch,wseglt,corridor_0,corridor
Beechwood_0_int,Beechwood_0_int_best.json,electric_switch_wseglt_11,electric_switch,electric_switch,wseglt,corridor_0,corridor
Beechwood_0_int,Beechwood_0_int_best.json,electric_switch_wseglt_12,electric_switch,electric_switch,wseglt,storage_room_2,storage_room
Beechwood_0_int,Beechwood_0_int_best.json,electric_switch_wseglt_2,electric_switch,electric_switch,wseglt,utility_room_0,utility_room
Beechwood_0_int,Beechwood_0_int_best.json,electric_switch_wseglt_3,electric_switch,electric_switch,wseglt,private_office_0,private_office
Beechwood_0_int,Beechwood_0_int_best.json,electric_switch_wseglt_4,electric_switch,electric_switch,wseglt,living_room_1,living_room
Beechwood_0_int,Beechwood_0_int_best.json,electric_switch_wseglt_5,electric_switch,electric_switch,wseglt,living_room_0,living_room
Beechwood_0_int,Beechwood_0_int_best.json,electric_switch_wseglt_6,electric_switch,electric_switch,wseglt,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,electric_switch_wseglt_7,electric_switch,electric_switch,wseglt,dining_room_0,dining_room
Beechwood_0_int,Beechwood_0_int_best.json,electric_switch_wseglt_8,electric_switch,electric_switch,wseglt,living_room_1,living_room
Beechwood_0_int,Beechwood_0_int_best.json,electric_switch_wseglt_9,electric_switch,electric_switch,wseglt,storage_room_1,storage_room
Beechwood_0_int,Beechwood_0_int_best.json,fridge_dszchb_0,fridge,fridge,dszchb,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,furniture_sink_czyfhq_0,furniture_sink,sink,czyfhq,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,furniture_sink_zexzrc_0,furniture_sink,sink,zexzrc,bathroom_0,bathroom
Beechwood_0_int,Beechwood_0_int_best.json,microwave_bfbeeb_0,microwave,microwave,bfbeeb,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,mirror_pevdqu_0,mirror,mirror,pevdqu,bathroom_0,bathroom
Beechwood_0_int,Beechwood_0_int_best.json,openable_window_ithrgo_0,openable_window,window,ithrgo,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,openable_window_ulnafj_0,openable_window,window,ulnafj,private_office_0,private_office
Beechwood_0_int,Beechwood_0_int_best.json,openable_window_ulnafj_1,openable_window,window,ulnafj,utility_room_0,utility_room
Beechwood_0_int,Beechwood_0_int_best.json,openable_window_ulnafj_10,openable_window,window,ulnafj,dining_room_0,dining_room
Beechwood_0_int,Beechwood_0_int_best.json,openable_window_ulnafj_11,openable_window,window,ulnafj,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,openable_window_ulnafj_2,openable_window,window,ulnafj,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,openable_window_ulnafj_3,openable_window,window,ulnafj,kitchen_0,kitchen
Beechwood_0_int,Beechwood_0_int_best.json,openable_window_ulnafj_4,openable_window,window,ulnafj,living_room_0,living_room
Beechwood_0_int,Beechwood_0_int_best.json,openable_window_ulnafj_5,openable_window,window,ulnafj,living_room_0,living_room
Beechwood_0_int,Beechwood_0_int_best.json,openable_window_ulnafj_6,openable_window,window,ulnafj,living_room_1,living_room
Beechwood_0_int,Beechwood_0_int_best.json,openable_window_ulnafj_7,openable_window,window,ulnafj,living_room_1,living_room
Beechwood_0_int,Beechwood_0_int_best.json,openable_window_ulnafj_8,openable_window,window,ulnafj,living_room_1,living_room
Beechwood_0_int,Beechwood_0_int_best.json,openable_window_ulnafj_9,openable_window,window,ulnafj,dining_room_0,dining_room
